time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.111632619361,-0.216100859343,11.8001206223,6.19373588703,6.21755371129,0.0,0.328403401237,-0.57553246765,2.73134490042,-0.0834548449585,-0.10656962327,0.0,442.01625564050175,444.2375535278736,441.8460521904481,442.3576453369359
1.3800000000000008,0.132791413139,-0.252602473681,11.9680267553,6.18838810306,6.2120680192,0.0,0.37749129096,-0.641707026269,2.86507550411,-0.103980709149,-0.0714444450864,0.0,454.77887179288945,457.57618582134484,457.0932584494604,455.44794061253816
1.4400000000000008,0.156940326461,-0.293106420801,12.1430110426,6.18229813949,6.20789174973,0.0,0.427883658846,-0.709029002159,2.96734430179,-0.0969522333746,-0.0661592244911,0.0,447.10665168714974,447.5333861972208,447.2145574160223,447.77781419840244
1.5000000000000009,0.184172641902,-0.337740552384,12.3237827723,6.1770900571,6.20419449499,0.0,0.480222493028,-0.77930029142,3.05801414405,-0.0717882391913,-0.0538174116022,0.0,444.9449139750408,445.95141476406457,442.6882989529674,444.74756081308925
1.560000000000001,0.214693242456,-0.386793977513,12.5109168198,6.17269917593,6.20092146326,0.0,0.537440816588,-0.856236633883,3.17933270458,-0.0761225160241,-0.0560580132812,0.0,455.01150929702226,454.830182309399,455.13177087298396,454.78070259910584
1.620000000000001,0.24837516434,-0.440102623877,12.7012270166,6.16800519969,6.19764256704,0.0,0.58556971561,-0.921119322241,3.16427272142,-0.0828254640433,-0.0519691947239,0.0,410.72374691074333,411.083969525772,412.6000915309521,412.00243435369146
1.680000000000001,0.285200207139,-0.497657226113,12.8929300478,6.16317435464,6.19502674207,0.0,0.642181242708,-0.997821679928,3.22552397907,-0.0762539462041,-0.0306461708366,0.0,435.5582523548866,437.33673851564026,437.5225637361163,438.06401438360655
1.740000000000001,0.325480507268,-0.55992574499,13.088430992,6.15855919759,6.19311037354,0.0,0.700650218519,-1.07822292844,3.29085824374,-0.0782834817146,-0.0346598127187,0.0,439.88587346742145,439.5529806993645,438.5435667844142,438.3701706631424
1.8000000000000012,0.368944411853,-0.62661243021,13.2838780035,6.1535307331,6.19073488096,0.0,0.748324405444,-1.145072247,3.22412314041,-0.0981296236286,-0.051940300029,0.0,395.77113209467535,394.1762240471686,396.117242637141,394.2809047585259
1.8600000000000012,0.415785737727,-0.698062751796,13.4803859359,6.14777093977,6.18757518482,0.0,0.813334213954,-1.23716441676,3.32566143823,-0.0920423120414,-0.0541441287534,0.0,451.63051585282767,451.45096008876334,450.56731428003866,451.0514689672459
1.9200000000000013,0.466806030291,-0.775460744075,13.6851614227,6.14254050998,6.18477283872,0.0,0.887614677194,-1.34330433796,3.49945306828,-0.0788854047377,-0.0349146837122,0.0,474.10499571628975,475.57895138318713,473.22068170381687,474.2265449124542
1.9800000000000013,0.521965607043,-0.858811323619,13.8965856538,6.13844088766,6.18266024417,0.0,0.951204644431,-1.43544704461,3.54770819856,-0.0528627364335,-0.0358068613739,0.0,436.7651388001293,436.69015962141145,435.68399780807675,437.85053396121845
